main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,Baños_imp,Recámaras_imp,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,precio_m2,precio_m2_final
"departamento en renta, roma norte, cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",269,depto,renta,,19.424787,-99.174499,2.0,1.0,2.0,85.0,85.0,0.0,21000.0,metros_cubicos,POINT (-99.174499 19.424787),12580,0901500010930,9,15,1,0930,Urbana,1958,349.0,1.0,61.0,44.0,3.0,2.0,2.0,349.0,1.0,61.0,44.0,3.0,42352.94117647059,42352.94117647059
"departamento en venta, roma norte, cdmx","Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",316,depto,venta,48.0,19.423787,-99.175499,2.0,1.0,2.0,85.0,85.0,12.0,4595000.0,metros_cubicos,POINT (-99.175499 19.423787),12580,0901500010930,9,15,1,0930,Urbana,1959,288.0,0.0,56.0,37.0,1.0,2.0,2.0,288.0,0.0,56.0,37.0,1.0,54058.82352941176,54058.82352941176
venta departamento reforma,,920,depto,venta,,19.42399,-99.17588,1.0,,1.0,70.0,70.0,,875000.0,viva_anuncios,POINT (-99.17588000000001 19.42399),12580,0901500010930,9,15,1,0930,Urbana,1960,335.0,1.0,57.0,41.0,1.0,1.0,1.0,335.0,1.0,57.0,41.0,1.0,12500.0,12500.0
departamento 3 recamaras col. roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",271,depto,venta,,19.410758,-99.1684745,2.0,1.0,3.0,160.0,160.0,0.0,8500000.0,metros_cubicos,POINT (-99.1684745 19.410758),12665,0901500011341,9,15,1,1341,Urbana,1966,296.0,17.0,45.0,98.0,5.0,2.0,3.0,296.0,17.0,45.0,98.0,5.0,53125.0,53125.0
go liquidacion dpto aguascalientes roma nte cdmx solo efecti,"Aguascalientes   163, Roma Norte, Cuauhtémoc, Distrito Federal",1065,depto,venta,2.0,19.4079776,-99.1693662,1.0,1.0,2.0,65.0,65.0,28.0,3821000.0,metros_cubicos,POINT (-99.1693662 19.4079776),12665,0901500011341,9,15,1,1341,Urbana,1967,690.0,241.0,70.0,136.0,7.0,1.0,2.0,690.0,241.0,70.0,136.0,7.0,58784.61538461538,58784.61538461538
oferta para tu nuevo departamento en roma norte,"Aguascalientes 163, Roma Norte, Cuauhtémoc, Distrito Federal",1738,depto,venta,8.0,19.4079776,-99.1693662,2.0,1.0,3.0,95.0,95.0,0.0,3170000.0,metros_cubicos,POINT (-99.1693662 19.4079776),12665,0901500011341,9,15,1,1341,Urbana,1969,690.0,241.0,70.0,136.0,7.0,2.0,3.0,690.0,241.0,70.0,136.0,7.0,33368.42105263158,33368.42105263158
departamentos venta cuauhtémoc hipódromo condesa 51-dv-2332,,945,depto,venta,,19.41116,-99.16704,3.0,,2.0,106.0,106.0,,7927395.0,viva_anuncios,POINT (-99.16704 19.41116),12665,0901500011341,9,15,1,1341,Urbana,1973,392.0,19.0,66.0,135.0,10.0,3.0,2.0,392.0,19.0,66.0,135.0,10.0,74786.74528301887,74786.74528301887
departamentos venta cuauhtémoc hipódromo condesa 51-dv-2336,,946,depto,venta,,19.41116,-99.16704,2.0,,2.0,90.0,90.0,,5900000.0,viva_anuncios,POINT (-99.16704 19.41116),12665,0901500011341,9,15,1,1341,Urbana,1974,392.0,19.0,66.0,135.0,10.0,2.0,2.0,392.0,19.0,66.0,135.0,10.0,65555.55555555556,65555.55555555556
"departamento en venta, roma norte, cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",307,depto,venta,,19.420787,-99.178499,2.0,1.0,2.0,85.0,85.0,0.0,4695000.0,metros_cubicos,POINT (-99.178499 19.420787),12171,0901600010798,9,16,1,0798,Urbana,1982,149.0,1.0,17.0,106.0,0.0,2.0,2.0,149.0,1.0,17.0,106.0,0.0,55235.294117647056,55235.294117647056
"venta departamento hipodromo condesa, roma","Calle Bajío 368, Hipodromo Condesa, Cuauhtémoc, Distrito Federal",320,depto,venta,1.0,19.4021495,-99.170374,2.0,2.0,2.0,100.0,100.0,4.0,5400000.0,metros_cubicos,POINT (-99.170374 19.4021495),12562,0901500011430,9,15,1,1430,Urbana,1983,380.0,38.0,56.0,65.0,9.0,2.0,2.0,380.0,38.0,56.0,65.0,9.0,54000.0,54000.0
estrena departamento con excelente ubicación.,"Chilpancingo, Roma Norte, Cuauhtémoc, Distrito Federal",1287,depto,venta,18.0,19.4047228,-99.1693665,1.0,1.0,1.0,51.0,51.0,0.0,3268137.0,metros_cubicos,POINT (-99.1693665 19.4047228),12562,0901500011430,9,15,1,1430,Urbana,1984,,,,,,1.0,1.0,372.6,34.2,69.0,110.2,9.2,64081.117647058825,64081.117647058825
estrena cómodo departamento con excelente ubicación.,"Chilpancingo, Roma Norte, Cuauhtémoc, Distrito Federal",1390,depto,venta,18.0,19.4047228,-99.1693665,1.0,1.0,2.0,53.0,53.0,0.0,3588410.0,metros_cubicos,POINT (-99.1693665 19.4047228),12562,0901500011430,9,15,1,1430,Urbana,1985,923.0,310.0,82.0,151.0,14.0,1.0,2.0,923.0,310.0,82.0,151.0,14.0,67705.84905660378,67705.84905660378
departamento amueblado colonia del valle benito juárez | insurgentes | roma,"San Francisco 23, Int. 102, Del Valle Norte, Benito Juárez, Distrito Federal",330,depto,renta,3.0,19.3986847,-99.1694361,2.0,1.0,3.0,122.0,122.0,11.0,20000.0,metros_cubicos,POINT (-99.1694361 19.3986847),11291,0901400010045,9,14,1,0045,Urbana,1986,,,,,,2.0,3.0,470.8,135.4,71.6,97.4,13.2,28103.04449648712,28103.04449648712
"para remodelar, a unas cuadras de fuente de las cibeles y glorieta insurgentes","Valladolid 40, Roma Norte, Cuauhtémoc, Distrito Federal",783,depto,venta,3.0,19.400025,-99.167727,2.0,,2.0,67.0,67.0,0.0,3000000.0,metros_cubicos,POINT (-99.167727 19.400025),11291,0901400010045,9,14,1,0045,Urbana,1987,126.0,7.0,9.0,17.0,4.0,2.0,2.0,126.0,7.0,9.0,17.0,4.0,44776.119402985074,44776.119402985074
venta departamento en juárez,"Venta Departamento En Juárez, Roma Norte, Cuauhtémoc, Distrito Federal",444,depto,venta,14.0,19.4259879,-99.1622261,1.0,1.0,1.0,53.0,53.0,40.0,1980000.0,metros_cubicos,POINT (-99.1622261 19.4259879),12670,090150001095A,9,15,1,095A,Urbana,1989,451.0,6.0,96.0,128.0,14.0,1.0,1.0,451.0,6.0,96.0,128.0,14.0,37358.49056603773,37358.49056603773
departamento en venta entrega inmediata av chapultepec col juarez y llevate tu regalo con gala,,855,depto,venta,,19.42414,-99.16284,2.0,,2.0,77.0,77.0,,5387388.0,viva_anuncios,POINT (-99.16284 19.42414),12670,090150001095A,9,15,1,095A,Urbana,1990,456.0,8.0,88.0,142.0,14.0,2.0,2.0,456.0,8.0,88.0,142.0,14.0,69966.07792207792,69966.07792207792
"venta de departamento en juárez, cuauhtémoc con 2 recámaras, id: 55607",,866,depto,venta,,19.4253,-99.16121,1.0,,2.0,84.0,84.0,,3200000.0,viva_anuncios,POINT (-99.16121 19.4253),12670,090150001095A,9,15,1,095A,Urbana,1991,339.0,8.0,65.0,73.0,13.0,1.0,2.0,339.0,8.0,65.0,73.0,13.0,38095.23809523809,38095.23809523809
"penthouse av. chapultepec col. juárez, alcaldía cuauhtémoc",,898,depto,venta,,19.42451,-99.16069,2.0,,3.0,95.0,95.0,,8300000.0,viva_anuncios,POINT (-99.16069 19.42451),12670,090150001095A,9,15,1,095A,Urbana,1992,304.0,9.0,44.0,58.0,13.0,2.0,3.0,304.0,9.0,44.0,58.0,13.0,87368.42105263157,87368.42105263157
"venta de departamento en juárez, cuauhtémoc con 3 recámaras, id: 61764",,908,depto,venta,,19.42342,-99.16521,2.0,,3.0,89.0,89.0,,6402830.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1993,631.0,14.0,115.0,273.0,11.0,2.0,3.0,631.0,14.0,115.0,273.0,11.0,71941.91011235955,71941.91011235955
"venta de departamento en juárez, cuauhtémoc con 2 recámaras, id: 61760",,909,depto,venta,,19.42342,-99.16521,2.0,,2.0,131.0,131.0,,7139085.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1994,631.0,14.0,115.0,273.0,11.0,2.0,2.0,631.0,14.0,115.0,273.0,11.0,54496.8320610687,54496.8320610687
"venta de departamento en juárez, cuauhtémoc con 3 recámaras, id: 61761",,911,depto,venta,,19.42342,-99.16521,2.0,,3.0,131.0,131.0,,8086800.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1995,,,,,,2.0,3.0,477.4,74.4,79.4,148.4,10.0,61731.29770992367,61731.29770992367
"venta de departamento en juárez, cuauhtémoc con 2 recámaras, id: 61762",,914,depto,venta,,19.42342,-99.16521,2.0,,2.0,76.0,76.0,,5571412.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1996,631.0,14.0,115.0,273.0,11.0,2.0,2.0,631.0,14.0,115.0,273.0,11.0,73308.05263157895,73308.05263157895
"venta de departamento en juárez, cuauhtémoc con 2 recámaras, id: 61763",,915,depto,venta,,19.42342,-99.16521,2.0,,2.0,83.0,83.0,,5987992.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1997,631.0,14.0,115.0,273.0,11.0,2.0,2.0,631.0,14.0,115.0,273.0,11.0,72144.48192771085,72144.48192771085
"venta de departamento en juárez, cuauhtémoc con 3 recámaras, id: 61765",,916,depto,venta,,19.42342,-99.16521,2.0,,3.0,93.0,93.0,,6478146.0,viva_anuncios,POINT (-99.16521 19.42342),12670,090150001095A,9,15,1,095A,Urbana,1998,,,,,,2.0,3.0,346.2,18.4,72.8,86.0,9.2,69657.48387096774,69657.48387096774
"keller williams, vende departamento de dos recamaras en hamburgo",,944,depto,venta,,19.42558,-99.16578,2.0,,2.0,92.0,92.0,,3800000.0,viva_anuncios,POINT (-99.16578 19.42558),12670,090150001095A,9,15,1,095A,Urbana,1999,723.0,6.0,152.0,296.0,11.0,2.0,2.0,723.0,6.0,152.0,296.0,11.0,41304.34782608696,41304.34782608696
"departamento en venta en londres 187, cuauhtémoc, cdmx, 2 recámaras",,979,depto,venta,,19.42397,-99.16681,2.0,,2.0,118.0,118.0,,7517000.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2001,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,63703.38983050847,63703.38983050847
"departamento en venta en londres 187, cuauhtémoc, cdmx, 3 recámaras",,980,depto,venta,,19.42397,-99.16681,2.0,,3.0,127.0,127.0,,9037100.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2002,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,71158.26771653544,71158.26771653544
"departamento en venta en londres 187, cuauhtémoc, cdmx, 1 recámara",,985,depto,venta,,19.42397,-99.16681,1.0,,1.0,65.0,65.0,,4945900.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2003,627.0,8.0,109.0,239.0,10.0,1.0,1.0,627.0,8.0,109.0,239.0,10.0,76090.76923076923,76090.76923076923
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48832",,992,depto,venta,,19.42397,-99.16681,2.0,,2.0,86.0,86.0,,5695000.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2004,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,66220.93023255814,66220.93023255814
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48844",,993,depto,venta,,19.42397,-99.16681,2.0,,3.0,146.0,146.0,,8937800.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2005,,,,,,2.0,3.0,342.8,81.8,57.4,72.4,10.0,61217.808219178085,61217.808219178085
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48845",,996,depto,venta,,19.42397,-99.16681,2.0,,3.0,137.0,137.0,,7877100.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2006,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,57497.0802919708,57497.0802919708
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48843",,997,depto,venta,,19.42397,-99.16681,2.0,,3.0,123.0,123.0,,7581000.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2007,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,61634.14634146341,61634.14634146341
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48828",,998,depto,venta,,19.42397,-99.16681,2.0,,2.0,106.0,106.0,,6542800.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2008,,,,,,2.0,2.0,405.0,17.4,75.0,114.2,7.6,61724.52830188679,61724.52830188679
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48831",,999,depto,venta,,19.42397,-99.16681,2.0,,2.0,79.0,79.0,,4716700.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2009,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,59705.06329113924,59705.06329113924
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48842",,1000,depto,venta,,19.42397,-99.16681,2.0,,3.0,133.0,133.0,,8704100.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2010,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,65444.36090225564,65444.36090225564
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48827",,1001,depto,venta,,19.42397,-99.16681,2.0,,2.0,77.0,77.0,,4791300.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2011,,,,,,2.0,2.0,329.4,55.2,62.6,64.2,13.4,62224.67532467532,62224.67532467532
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48830",,1002,depto,venta,,19.42397,-99.16681,2.0,,2.0,106.0,106.0,,7027000.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2012,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,66292.45283018867,66292.45283018867
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48837",,1003,depto,venta,,19.42397,-99.16681,2.0,,2.0,91.0,91.0,,5874200.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2013,,,,,,2.0,2.0,358.8,53.8,52.2,98.2,9.2,64551.64835164835,64551.64835164835
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48846",,1004,depto,venta,,19.42397,-99.16681,2.0,,3.0,136.0,136.0,,8280100.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2014,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,60883.08823529412,60883.08823529412
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48829",,1005,depto,venta,,19.42397,-99.16681,2.0,,2.0,67.0,67.0,,4504000.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2015,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,67223.88059701493,67223.88059701493
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48826",,1007,depto,venta,,19.42397,-99.16681,2.0,,2.0,73.0,73.0,,5337500.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2016,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,73116.43835616438,73116.43835616438
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48840",,1008,depto,venta,,19.42397,-99.16681,2.0,,2.0,122.0,122.0,,7438600.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2017,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,60972.13114754098,60972.13114754098
"venta de departamento en camara nacional de aerotransportes con 3 recámaras, id: 48847",,1009,depto,venta,,19.42397,-99.16681,2.0,,3.0,144.0,144.0,,9037100.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2018,627.0,8.0,109.0,239.0,10.0,2.0,3.0,627.0,8.0,109.0,239.0,10.0,62757.63888888889,62757.63888888889
"venta de departamento en camara nacional de aerotransportes con 2 recámaras, id: 48835",,1010,depto,venta,,19.42397,-99.16681,2.0,,2.0,120.0,120.0,,7587900.0,viva_anuncios,POINT (-99.16681 19.42397),12670,090150001095A,9,15,1,095A,Urbana,2019,627.0,8.0,109.0,239.0,10.0,2.0,2.0,627.0,8.0,109.0,239.0,10.0,63232.5,63232.5
hermoso departamento en la roma,"Av Cuauhtémoc  403, Roma Norte, Cuauhtémoc, Distrito Federal",1759,depto,renta,7.0,19.4060049,-99.1554578,2.0,1.0,2.0,64.0,62.0,0.0,15000.0,metros_cubicos,POINT (-99.15545779999999 19.4060049),12552,0901500011479,9,15,1,1479,Urbana,2022,168.0,9.0,33.0,48.0,0.0,2.0,2.0,168.0,9.0,33.0,48.0,0.0,40178.57142857143,40178.57142857143
venta penthouse loft de diseño en roma norte con terraza pri,"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",645,depto,venta,15.0,19.438631,-99.14881,1.0,2.0,1.0,85.0,85.0,6.0,6960000.0,metros_cubicos,POINT (-99.14881 19.438631),12685,0901500010610,9,15,1,0610,Urbana,2023,276.0,6.0,64.0,78.0,8.0,1.0,1.0,276.0,6.0,64.0,78.0,8.0,81882.35294117648,81882.35294117648
"departamento amueblado en casa catalogada, col. roma","Roma Norte, Cuauhtémoc, Distrito Federal",916,depto,venta,8.0,19.4376338,-99.1475107,2.0,,2.0,140.0,140.0,7.0,10500000.0,metros_cubicos,POINT (-99.1475107 19.4376338),12685,0901500010610,9,15,1,0610,Urbana,2024,242.0,2.0,61.0,71.0,11.0,2.0,2.0,242.0,2.0,61.0,71.0,11.0,75000.0,75000.0
roma norte departamento en venta,"Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",1812,depto,venta,6.0,19.438631,-99.14881,2.0,1.0,3.0,208.0,208.0,40.0,9500000.0,metros_cubicos,POINT (-99.14881 19.438631),12685,0901500010610,9,15,1,0610,Urbana,2025,276.0,6.0,64.0,78.0,8.0,2.0,3.0,276.0,6.0,64.0,78.0,8.0,45673.07692307692,45673.07692307692
venta de departamento nuevo a 5 cuadras de la roma norte,"Dr. José Maria Vértiz 171, Doctores, Cuauhtémoc, Distrito Federal",709,depto,venta,3.0,19.418369,-99.144638,2.0,,2.0,70.0,70.0,0.0,2845000.0,metros_cubicos,POINT (-99.144638 19.418369),12657,090150001113A,9,15,1,113A,Urbana,2026,217.0,2.0,26.0,59.0,3.0,2.0,2.0,217.0,2.0,26.0,59.0,3.0,40642.857142857145,40642.857142857145
"departamento en venta en cuauhtémoc ,roma norte gis.22-1081","Roma Norte, Cuauhtémoc, Distrito Federal",720,depto,venta,3.0,19.4355396,-99.1494763,1.0,,1.0,42.0,42.0,41.0,2595000.0,metros_cubicos,POINT (-99.1494763 19.4355396),12663,0901500010733,9,15,1,0733,Urbana,2027,389.0,10.0,57.0,55.0,4.0,1.0,1.0,389.0,10.0,57.0,55.0,4.0,61785.71428571428,61785.71428571428
departamento en venta col roma norte yp 21-2366,"Roma Norte, Cuauhtémoc, Distrito Federal",1618,depto,venta,2.0,19.4346038,-99.1483283,2.0,1.0,2.0,126.0,126.0,0.0,6600000.0,metros_cubicos,POINT (-99.1483283 19.4346038),12663,0901500010733,9,15,1,0733,Urbana,2028,641.0,18.0,67.0,108.0,6.0,2.0,2.0,641.0,18.0,67.0,108.0,6.0,52380.95238095238,52380.95238095238
increible departamento en venta en la roma,"Roma, Roma Norte, Cuauhtémoc, Distrito Federal",1117,depto,venta,2.0,19.4095846,-99.1575732,2.0,1.0,3.0,132.0,132.0,0.0,4800000.0,metros_cubicos,POINT (-99.1575732 19.4095846),12618,090150001138A,9,15,1,138A,Urbana,2030,25.0,2.0,3.0,0.0,7.0,2.0,3.0,25.0,2.0,3.0,0.0,7.0,36363.63636363636,36363.63636363636
"departamento 102 en preventa, roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1850,depto,venta,8.0,19.4104711,-99.1582223,2.0,1.0,2.0,65.0,65.0,0.0,3940000.0,metros_cubicos,POINT (-99.15822230000001 19.4104711),12618,090150001138A,9,15,1,138A,Urbana,2031,96.0,3.0,23.0,25.0,7.0,2.0,2.0,96.0,3.0,23.0,25.0,7.0,60615.38461538462,60615.38461538462
"excelente departamento, con buena ubicación","Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1168,depto,venta,2.0,19.440172,-99.202519,2.0,2.0,3.0,200.0,200.0,13.0,6000000.0,metros_cubicos,POINT (-99.202519 19.440172),12225,0901600010444,9,16,1,0444,Urbana,2032,372.0,5.0,45.0,99.0,0.0,2.0,3.0,372.0,5.0,45.0,99.0,0.0,30000.0,30000.0
departamento en venta col roma norte yp 21-2490,"Roma Norte, Cuauhtémoc, Distrito Federal",1303,depto,venta,2.0,19.4361214,-99.1504741,1.0,1.0,1.0,47.0,47.0,0.0,3715293.0,metros_cubicos,POINT (-99.1504741 19.4361214),12603,0901500010714,9,15,1,0714,Urbana,2033,389.0,7.0,66.0,60.0,4.0,1.0,1.0,389.0,7.0,66.0,60.0,4.0,79048.78723404255,79048.78723404255
departamento en venta col roma yp 21-2981,"Roma Norte, Cuauhtémoc, Distrito Federal",1321,depto,venta,2.0,19.4361214,-99.1499162,1.0,1.0,2.0,78.0,78.0,0.0,4483800.0,metros_cubicos,POINT (-99.14991620000001 19.4361214),12603,0901500010714,9,15,1,0714,Urbana,2034,373.0,7.0,66.0,57.0,4.0,1.0,2.0,373.0,7.0,66.0,57.0,4.0,57484.61538461538,57484.61538461538
2 garden house en venta en colonia roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1795,depto,venta,10.0,19.436631,-99.15081,4.0,2.0,3.0,193.0,193.0,0.0,14382000.0,metros_cubicos,POINT (-99.15081000000001 19.436631),12603,0901500010714,9,15,1,0714,Urbana,2035,426.0,6.0,75.0,68.0,7.0,4.0,3.0,426.0,6.0,75.0,68.0,7.0,74518.13471502591,74518.13471502591
"departamento nuevo, excelente ubicación, cerca; centros comerciales, parques, hospitales","Colima 49, Roma Norte, Cuauhtémoc, Distrito Federal",1338,depto,venta,3.0,19.390358,-99.168687,2.0,,3.0,145.0,145.0,0.0,9305538.0,metros_cubicos,POINT (-99.16868700000001 19.390358),11385,0901400010238,9,14,1,0238,Urbana,2036,160.0,5.0,28.0,38.0,6.0,2.0,3.0,160.0,5.0,28.0,38.0,6.0,64176.12413793104,64176.12413793104
bello departamento en renta. arts roma. mls 21-2984,"Roma Norte, Cuauhtémoc, Distrito Federal",1523,depto,venta,35.0,19.3556277,-99.3077015,2.0,1.0,2.0,78.0,78.0,1.0,5109840.0,metros_cubicos,POINT (-99.30770149999999 19.3556277),12445,0900400010091,9,4,1,0091,Urbana,2038,115.0,1.0,17.0,61.0,0.0,2.0,2.0,115.0,1.0,17.0,61.0,0.0,65510.769230769234,65510.769230769234
"loft en renta, colonia roma norte. odd-0316","Homun 185, Jardines Del Ajusco, Tlalpan, Distrito Federal",1590,depto,renta,9.0,19.2857748,-99.2108649,1.0,,1.0,100.0,100.0,15.0,14000.0,metros_cubicos,POINT (-99.2108649 19.2857748),11154,0901200010661,9,12,1,0661,Urbana,2039,12.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,4.0,1.0,23999.999999999996,23999.999999999996
venta departamento remodelado balcón roma norte apa_2626 ah,"Condesa 0, Condesa, Cuauhtémoc, Distrito Federal",1692,depto,venta,3.0,19.4149803,-99.1774462,2.0,2.0,2.0,90.0,90.0,21.0,4800000.0,metros_cubicos,POINT (-99.17744620000001 19.4149803),12581,0901500011178,9,15,1,1178,Urbana,2040,174.0,5.0,41.0,43.0,6.0,2.0,2.0,174.0,5.0,41.0,43.0,6.0,53333.333333333336,53333.333333333336
juan de la barrera condesa departamento en venta,,1019,depto,venta,,19.41701,-99.17598,1.0,,2.0,76.0,76.0,,6990000.0,viva_anuncios,POINT (-99.17598 19.41701),12581,0901500011178,9,15,1,1178,Urbana,2043,186.0,3.0,35.0,45.0,9.0,1.0,2.0,186.0,3.0,35.0,45.0,9.0,91973.68421052632,91973.68421052632
"7016 abraham gonzález, roma norte","Abraham González, Roma Norte, Cuauhtémoc, Distrito Federal",1828,depto,venta,,19.427296,-99.15459,2.0,1.0,2.0,129.0,129.0,0.0,8200000.0,metros_cubicos,POINT (-99.15459 19.427296),12645,0901500010856,9,15,1,0856,Urbana,2049,628.0,9.0,121.0,340.0,13.0,2.0,2.0,628.0,9.0,121.0,340.0,13.0,63565.891472868214,63565.891472868214
"departamento en venta ubicado en colonia juárez, cuauhtémoc, cdmx.",,484,depto,venta,,19.42566,-99.15458,2.0,,3.0,93.0,93.0,,5190000.0,viva_anuncios,POINT (-99.15458 19.42566),12645,0901500010856,9,15,1,0856,Urbana,2050,657.0,14.0,141.0,332.0,9.0,2.0,3.0,657.0,14.0,141.0,332.0,9.0,55806.45161290323,55806.45161290323
departamento en venta en la roma,"Roma, Roma Norte, Cuauhtémoc, Distrito Federal",1938,depto,venta,4.0,19.4259362,-99.168302,2.0,1.0,2.0,87.0,87.0,1996.0,4190000.0,metros_cubicos,POINT (-99.168302 19.4259362),12568,0901500010945,9,15,1,0945,Urbana,2051,449.0,1.0,53.0,63.0,8.0,2.0,2.0,449.0,1.0,53.0,63.0,8.0,48160.91954022989,48160.91954022989
