main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 60172",,7,depto,venta,,19.41092,-99.16622,1.0,,1.0,52.0,,,3500000.0,viva_anuncios,POINT (-99.16622 19.41092),12666,0901500011356,09,015,0001,1356,Urbana,1652,657.0,26.0,117.0,294.0,9.0
venta departamentos en coahuila roma norte,,144,depto,venta,,19.41084,-99.16522,2.0,,2.0,74.0,,,4419100.0,viva_anuncios,POINT (-99.16522000000001 19.41084),12666,0901500011356,09,015,0001,1356,Urbana,1653,600.0,20.0,105.0,267.0,7.0
"3320 coahuila, roma norte",,317,casa,venta,,19.41093,-99.16546,1.0,,1.0,70.0,,,4690000.0,viva_anuncios,POINT (-99.16546 19.41093),12666,0901500011356,09,015,0001,1356,Urbana,1654,612.0,21.0,107.0,281.0,7.0
"d543 - coahuila, roma norte",,321,casa,venta,,19.41092,-99.16518,2.0,,2.0,74.0,,,4592835.0,viva_anuncios,POINT (-99.16518000000001 19.41092),12666,0901500011356,09,015,0001,1356,Urbana,1655,592.0,19.0,107.0,267.0,7.0
departamento 3 recamaras en venta,,407,depto,venta,,19.41139,-99.16559,1.0,,3.0,,,,2550000.0,viva_anuncios,POINT (-99.16558999999999 19.41139),12666,0901500011356,09,015,0001,1356,Urbana,1656,634.0,24.0,109.0,283.0,10.0
"roma norte, proyecto del arq. antonio farré, mural de marco zamudio",,574,casa,venta,,19.41175,-99.16497,1.0,,1.0,,,,5500000.0,viva_anuncios,POINT (-99.16497 19.41175),12666,0901500011356,09,015,0001,1356,Urbana,1657,618.0,23.0,112.0,262.0,9.0
departamento en la colonia roma,,639,depto,venta,,19.41095,-99.16604,1.0,,1.0,,,,3500000.0,viva_anuncios,POINT (-99.16604 19.41095),12666,0901500011356,09,015,0001,1356,Urbana,1658,661.0,26.0,114.0,299.0,9.0
departamento en venta en roma norte,,790,depto,venta,,19.41092,-99.16517,2.0,,2.0,,,,5751680.0,viva_anuncios,POINT (-99.16517 19.41092),12666,0901500011356,09,015,0001,1356,Urbana,1659,591.0,19.0,107.0,267.0,7.0
departamento en roma sur,,893,depto,venta,,19.41073,-99.16489,2.0,,2.0,,,,5550000.0,viva_anuncios,POINT (-99.16489 19.41073),12666,0901500011356,09,015,0001,1356,Urbana,1660,566.0,18.0,100.0,265.0,6.0
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 49592",,989,depto,venta,,19.41073,-99.16489,2.0,,2.0,112.0,,,5550000.0,viva_anuncios,POINT (-99.16489 19.41073),12666,0901500011356,09,015,0001,1356,Urbana,1661,566.0,18.0,100.0,265.0,6.0
"5191 coahuila, roma sur",,1076,casa,venta,,19.41073,-99.16489,2.0,,2.0,111.0,,,5550000.0,viva_anuncios,POINT (-99.16489 19.41073),12666,0901500011356,09,015,0001,1356,Urbana,1662,566.0,18.0,100.0,265.0,6.0
Departamento En Venta - Colonia Roma,"Medellin  108, Roma Norte, Cuauhtémoc, Distrito Federal",75,depto,venta,1.0,19.4165297,-99.1656371,2.0,1.0,2.0,107.0,107.0,0.0,5500000.0,metros_cubicos,POINT (-99.1656371 19.4165297),12609,090150001120A,09,015,0001,120A,Urbana,1663,370.0,19.0,64.0,72.0,9.0
"Acogedor Departamento En El Corazón De La Condesa, 70943","Avenida De Los Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",87,depto,renta,,19.4142912,-99.1660487,1.0,1.0,2.0,97.0,97.0,0.0,19900.0,metros_cubicos,POINT (-99.1660487 19.4142912),12609,090150001120A,09,015,0001,120A,Urbana,1664,431.0,24.0,94.0,106.0,11.0
"Departamento En Venta, Roma Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",454,depto,venta,8.0,19.4155297,-99.1666371,2.0,1.0,2.0,107.0,107.0,0.0,6250000.0,metros_cubicos,POINT (-99.1666371 19.4155297),12609,090150001120A,09,015,0001,120A,Urbana,1665,343.0,18.0,63.0,71.0,8.0
Departamento Exterior En El Corazón De La Roma Norte,"Medellin, Roma Norte, Cuauhtémoc, Distrito Federal",478,depto,venta,7.0,19.4159266,-99.1655973,2.0,1.0,2.0,107.0,107.0,3.0,5800000.0,metros_cubicos,POINT (-99.1655973 19.4159266),12609,090150001120A,09,015,0001,120A,Urbana,1666,421.0,25.0,96.0,84.0,7.0
"Renta Departamento Amueblado Con Balcón, Excelente Iluminación... | Piso 1 | Acepta Mascota | 100 M²","Roma Norte, Cuauhtémoc, Distrito Federal",495,depto,renta,48.0,19.4161875,-99.1656875,1.0,1.0,2.0,0.0,100.0,14.0,23500.0,metros_cubicos,POINT (-99.1656875 19.4161875),12609,090150001120A,09,015,0001,120A,Urbana,1667,361.0,22.0,68.0,69.0,7.0
Departamento En Venta En Roma Norte,"Medellin, Roma Norte, Cuauhtémoc, Distrito Federal",502,depto,venta,1.0,19.4159266,-99.1655973,3.0,,2.0,180.0,180.0,0.0,7300000.0,metros_cubicos,POINT (-99.1655973 19.4159266),12609,090150001120A,09,015,0001,120A,Urbana,1668,421.0,25.0,96.0,84.0,7.0
¡renta Departamento En Calle Medellín!,"Medellín, Roma Norte, Cuauhtémoc, Distrito Federal",522,depto,renta,16.0,19.4159266,-99.1655973,2.0,1.0,2.0,107.0,107.0,0.0,24000.0,metros_cubicos,POINT (-99.1655973 19.4159266),12609,090150001120A,09,015,0001,120A,Urbana,1669,421.0,25.0,96.0,84.0,7.0
Departamento En Venta En Icon Roma Avenida Insurgentes Sur Cr,"Roma Norte, Cuauhtémoc, Distrito Federal",1176,depto,venta,4.0,19.4161012,-99.1653105,1.0,1.0,1.0,39.0,39.0,0.0,2980000.0,metros_cubicos,POINT (-99.1653105 19.4161012),12609,090150001120A,09,015,0001,120A,Urbana,1670,401.0,23.0,89.0,79.0,7.0
Departammento En Venta En Avenida Insurgentes Sur 21-2489 Cr,"Roma Norte, Cuauhtémoc, Distrito Federal",1297,depto,venta,4.0,19.4160872,-99.1653105,1.0,1.0,1.0,39.0,39.0,0.0,2980000.0,metros_cubicos,POINT (-99.1653105 19.4160872),12609,090150001120A,09,015,0001,120A,Urbana,1671,400.0,23.0,88.0,79.0,7.0
Venta Remate Inmobiliario Departamento En Roma Norte Jv4932,"Cuauhtémoc, Distrito Federal",1591,depto,venta,4.0,19.4159266,-99.1655973,1.0,1.0,3.0,87.0,87.0,0.0,2336482.0,metros_cubicos,POINT (-99.1655973 19.4159266),12609,090150001120A,09,015,0001,120A,Urbana,1672,421.0,25.0,96.0,84.0,7.0
Departamento En Roma Norte Exclusiva Mx21-jz6784,"Cuauhtémoc, Distrito Federal",1847,depto,venta,4.0,19.4159266,-99.1655973,2.0,1.0,2.0,56.0,56.0,0.0,2839000.0,metros_cubicos,POINT (-99.1655973 19.4159266),12609,090150001120A,09,015,0001,120A,Urbana,1673,421.0,25.0,96.0,84.0,7.0
"Departamento En Venta, Roma","Medellín, Roma Norte, Cuauhtémoc, Distrito Federal",1980,depto,venta,17.0,19.4165297,-99.1656371,2.0,1.0,2.0,107.0,107.0,5.0,5800000.0,metros_cubicos,POINT (-99.1656371 19.4165297),12609,090150001120A,09,015,0001,120A,Urbana,1674,370.0,19.0,64.0,72.0,9.0
"departamento en venta, roma",,406,depto,venta,,19.41652,-99.16563,2.0,,2.0,,,,5800000.0,viva_anuncios,POINT (-99.16562999999999 19.41652),12609,090150001120A,09,015,0001,120A,Urbana,1675,369.0,19.0,64.0,72.0,9.0
departamento exterior en el corazón de la roma norte,,446,depto,venta,,19.41592,-99.16559,2.0,,2.0,,,,5800000.0,viva_anuncios,POINT (-99.16558999999999 19.41592),12609,090150001120A,09,015,0001,120A,Urbana,1676,423.0,25.0,96.0,85.0,7.0
amplio departamento en la roma cuauhtemoc remate bancario,,473,depto,venta,,19.41633,-99.16552,2.0,,3.0,120.0,,,660998.0,viva_anuncios,POINT (-99.16552 19.41633),12609,090150001120A,09,015,0001,120A,Urbana,1677,350.0,22.0,62.0,68.0,7.0
departamento en venta colonia roma,,507,depto,venta,,19.41652,-99.16563,2.0,,2.0,107.0,,,5500000.0,viva_anuncios,POINT (-99.16562999999999 19.41652),12609,090150001120A,09,015,0001,120A,Urbana,1678,369.0,19.0,64.0,72.0,9.0
departamento en edificio basurto colonia hipodromo condesa,,851,depto,venta,,19.41358,-99.16775,2.0,,2.0,,,,14800000.0,viva_anuncios,POINT (-99.16775 19.41358),12609,090150001120A,09,015,0001,120A,Urbana,1679,259.0,6.0,44.0,81.0,8.0
"precioso departamento con espectacular terraza, de dos niveles",,859,depto,venta,,19.41456,-99.16645,2.0,,2.0,206.0,,,13290000.0,viva_anuncios,POINT (-99.16645 19.41456),12609,090150001120A,09,015,0001,120A,Urbana,1680,423.0,20.0,95.0,110.0,10.0
hipodromo condesa moderno departamento en venta,,864,depto,venta,,19.41595,-99.16647,2.0,,2.0,118.0,,,6500000.0,viva_anuncios,POINT (-99.16647 19.41595),12609,090150001120A,09,015,0001,120A,Urbana,1681,348.0,17.0,66.0,71.0,7.0
oportunidad de departamento en la condesa,,879,depto,venta,,19.41187,-99.16716,1.0,,2.0,,,,4600000.0,viva_anuncios,POINT (-99.16716 19.41187),12609,090150001120A,09,015,0001,120A,Urbana,1682,348.0,15.0,51.0,127.0,12.0
vive en un depa con balcón: hermosa vista,,895,depto,venta,,19.4148,-99.16596,2.0,,1.0,100.0,,,5395100.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1683,420.0,23.0,94.0,107.0,10.0
lindo y amplio departamento en la condesa remate bancario,,899,depto,venta,,19.41566,-99.16908,2.0,,3.0,120.0,,,808998.0,viva_anuncios,POINT (-99.16907999999999 19.41566),12609,090150001120A,09,015,0001,120A,Urbana,1684,263.0,16.0,51.0,64.0,9.0
oportunidad bonito departamento en cuauhtemoc,,901,depto,venta,,19.4148,-99.16596,2.0,,3.0,121.0,,,925000.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1685,420.0,23.0,94.0,107.0,10.0
venta - departamento - insurgentes sur - 100 m2 - piso 10,,922,depto,venta,,19.41481,-99.16593,2.0,,1.0,,,,5395000.0,viva_anuncios,POINT (-99.16593 19.41481),12609,090150001120A,09,015,0001,120A,Urbana,1686,422.0,23.0,93.0,109.0,10.0
departamento en venta en av ámsterdam condesa,,955,depto,venta,,19.4157,-99.16911,3.0,,2.0,,,,6850000.0,viva_anuncios,POINT (-99.16911 19.4157),12609,090150001120A,09,015,0001,120A,Urbana,1687,268.0,16.0,53.0,64.0,9.0
tu departamento en amsterdam gran remate bancario,,957,depto,venta,,19.41566,-99.16908,2.0,,3.0,120.0,,,808659.0,viva_anuncios,POINT (-99.16907999999999 19.41566),12609,090150001120A,09,015,0001,120A,Urbana,1688,263.0,16.0,51.0,64.0,9.0
hermoso depto en av insurgentes remate bancario,,987,depto,venta,,19.4148,-99.16596,2.0,,3.0,121.0,,,925000.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1689,420.0,23.0,94.0,107.0,10.0
"venta de departamento en hipódromo, cuauhtémoc con 1 recámara, id: 50042",,991,depto,venta,,19.4148,-99.16596,2.0,,1.0,100.0,,,5395000.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1690,420.0,23.0,94.0,107.0,10.0
"venta de departamento en condesa, cuauhtémoc con 4 recámaras, id: 48562",,1006,depto,venta,,19.41455,-99.16647,4.0,,4.0,350.0,,,26000000.0,viva_anuncios,POINT (-99.16647 19.41455),12609,090150001120A,09,015,0001,120A,Urbana,1691,425.0,20.0,95.0,111.0,10.0
"departamento en venta en avenida insurgentes sur 297, col hipódromo",,1014,depto,venta,,19.41481,-99.16593,2.0,,1.0,,,,5395000.0,viva_anuncios,POINT (-99.16593 19.41481),12609,090150001120A,09,015,0001,120A,Urbana,1692,422.0,23.0,93.0,109.0,10.0
"12830 av. insurgentes sur, hipódromo",,1035,casa,venta,,19.4148,-99.16596,2.0,,1.0,100.0,,,5395000.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1693,420.0,23.0,94.0,107.0,10.0
"11057 sonora, hipódromo",,1046,casa,venta,,19.41341,-99.16779,2.0,,2.0,183.0,,,15200000.0,viva_anuncios,POINT (-99.16779 19.41341),12609,090150001120A,09,015,0001,120A,Urbana,1694,250.0,3.0,43.0,85.0,8.0
"9845 teotihuacán, hipódromo",,1054,casa,venta,,19.41187,-99.16716,1.0,,2.0,92.0,,,4650000.0,viva_anuncios,POINT (-99.16716 19.41187),12609,090150001120A,09,015,0001,120A,Urbana,1695,348.0,15.0,51.0,127.0,12.0
"8683 mexico, hipódromo",,1059,casa,venta,,19.41518,-99.16932,1.0,,2.0,80.0,,,4200000.0,viva_anuncios,POINT (-99.16932 19.41518),12609,090150001120A,09,015,0001,120A,Urbana,1696,239.0,14.0,35.0,55.0,8.0
"5729 avenida insurgentes sur, hipódromo",,1071,casa,venta,,19.4148,-99.16596,2.0,,1.0,100.0,,,5395000.0,viva_anuncios,POINT (-99.16596 19.4148),12609,090150001120A,09,015,0001,120A,Urbana,1697,420.0,23.0,94.0,107.0,10.0
"5626 insurgentes sur, condesa",,1072,casa,venta,,19.41353,-99.16639,2.0,,2.0,110.0,,,7600000.0,viva_anuncios,POINT (-99.16639000000001 19.41353),12609,090150001120A,09,015,0001,120A,Urbana,1698,427.0,21.0,91.0,117.0,14.0
"d783 - álvaro obregón, hipódromo condesa",,1074,casa,venta,,19.41625,-99.16825,2.0,,2.0,90.0,,,6070000.0,viva_anuncios,POINT (-99.16825 19.41625),12609,090150001120A,09,015,0001,120A,Urbana,1699,296.0,14.0,51.0,70.0,6.0
"4541 av. amsterdam, condesa",,1077,casa,venta,,19.41359,-99.16712,1.0,,2.0,130.0,,,6480000.0,viva_anuncios,POINT (-99.16712 19.41359),12609,090150001120A,09,015,0001,120A,Urbana,1700,327.0,12.0,60.0,94.0,9.0
"departamento en venta en hipódromo condesa, cuauhtémoc, distrito federal",,1100,depto,venta,,19.41454,-99.16845,1.0,,2.0,,,,4200000.0,viva_anuncios,POINT (-99.16845000000001 19.41454),12609,090150001120A,09,015,0001,120A,Urbana,1701,191.0,5.0,40.0,55.0,5.0
Excelente Depto Condominio Cine México,"Cuauhtemoc, Roma Norte, Cuauhtémoc, Distrito Federal",79,depto,venta,14.0,19.4193053,-99.1538106,2.0,2.0,2.0,100.0,100.0,0.0,5300000.0,metros_cubicos,POINT (-99.1538106 19.4193053),12664,0901500011125,09,015,0001,1125,Urbana,1702,216.0,5.0,27.0,48.0,4.0
Departamento En Venta Roma Norte,"Avenida Cuauhtemoc 132, Roma Norte, Cuauhtémoc, Distrito Federal",1574,depto,venta,4.0,19.4192176,-99.1541182,2.0,2.0,2.0,90.0,86.0,10.0,4100000.0,metros_cubicos,POINT (-99.1541182 19.4192176),12664,0901500011125,09,015,0001,1125,Urbana,1703,219.0,6.0,31.0,53.0,4.0
Hermoso Departamento En Av Chapultepec!!ael,"Av Cuauhtemoc  246, Roma Norte, Cuauhtémoc, Distrito Federal",1670,depto,venta,6.0,19.4133955,-99.1544148,2.0,1.0,2.0,70.0,70.0,0.0,2038000.0,metros_cubicos,POINT (-99.1544148 19.4133955),12664,0901500011125,09,015,0001,1125,Urbana,1704,301.0,10.0,72.0,90.0,1.0
Economico Departamento En Col Roma Norte Mcg,"Av Cuauhtemoc  246, Roma Norte, Cuauhtémoc, Distrito Federal",1689,depto,venta,4.0,19.4133955,-99.1544148,2.0,1.0,3.0,85.0,85.0,0.0,2038000.0,metros_cubicos,POINT (-99.1544148 19.4133955),12664,0901500011125,09,015,0001,1125,Urbana,1705,301.0,10.0,72.0,90.0,1.0
Lr Depto En Venta! Cerca Parque Pushkin Av Cuauhtemoc Remate,"Doctor Lucio 162, Roma Norte, Cuauhtémoc, Distrito Federal",1734,depto,venta,1.0,19.4190442,-99.1521664,1.0,1.0,2.0,60.0,60.0,0.0,429189.0,metros_cubicos,POINT (-99.1521664 19.4190442),12664,0901500011125,09,015,0001,1125,Urbana,1706,272.0,6.0,61.0,54.0,2.0
"Departamento 205 En Preventa, Roma Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1851,depto,venta,8.0,19.4154711,-99.1532223,2.0,1.0,2.0,63.0,63.0,0.0,3820000.0,metros_cubicos,POINT (-99.1532223 19.4154711),12664,0901500011125,09,015,0001,1125,Urbana,1707,311.0,21.0,50.0,82.0,1.0
"Departamento 202 En Preventa, Roma Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1862,depto,venta,8.0,19.4144711,-99.1542223,2.0,1.0,2.0,76.0,76.0,0.0,4600000.0,metros_cubicos,POINT (-99.1542223 19.4144711),12664,0901500011125,09,015,0001,1125,Urbana,1708,299.0,17.0,61.0,88.0,3.0
departamento en venta en conjunto cine mexico roma norte,,943,depto,venta,,19.41934,-99.15396,2.0,,2.0,83.0,,,3900000.0,viva_anuncios,POINT (-99.15396 19.41934),12664,0901500011125,09,015,0001,1125,Urbana,1709,215.0,6.0,28.0,49.0,4.0
"7169 av. cuauhtémoc, doctores",,1034,casa,venta,,19.41934,-99.15396,2.0,,3.0,120.0,,,5970000.0,viva_anuncios,POINT (-99.15396 19.41934),12664,0901500011125,09,015,0001,1125,Urbana,1710,215.0,6.0,28.0,49.0,4.0
"8761 av. cuauhtémoc, doctores",,1058,casa,venta,,19.41934,-99.15396,1.0,,1.0,50.0,,,3200000.0,viva_anuncios,POINT (-99.15396 19.41934),12664,0901500011125,09,015,0001,1125,Urbana,1711,215.0,6.0,28.0,49.0,4.0
"6439 dr. barajas, doctores",,1068,casa,venta,,19.41755,-99.15385,1.0,,2.0,56.0,,,1750000.0,viva_anuncios,POINT (-99.15385000000001 19.41755),12664,0901500011125,09,015,0001,1125,Urbana,1712,304.0,22.0,30.0,73.0,5.0
Roma Norte. Aguascalientes Espectacular Departamento Con Rg,"Aguascalientes 51, Roma Sur, Ciudad De México, Cdmx, México, Roma Sur, Cuauhtémoc, Distrito Federal",82,depto,venta,4.0,19.4091797,-99.1632065,2.0,1.0,2.0,90.0,90.0,3.0,6980000.0,metros_cubicos,POINT (-99.1632065 19.4091797),12616,0901500011360,09,015,0001,1360,Urbana,1713,488.0,24.0,71.0,213.0,5.0
"11038 Tapachula, Roma Norte","Tapachula, Roma Norte, Cuauhtémoc, Distrito Federal",334,casa,venta,,19.411785,-99.16383,2.0,,3.0,100.0,100.0,0.0,7000000.0,metros_cubicos,POINT (-99.16383 19.411785),12616,0901500011360,09,015,0001,1360,Urbana,1714,523.0,14.0,101.0,246.0,4.0
#009 Remato Departamento En Col. Roma Norte,"Coahuila 147, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",635,depto,venta,12.0,19.4113464,-99.1629528,2.0,2.0,3.0,97.0,97.0,7.0,650000.0,metros_cubicos,POINT (-99.1629528 19.4113464),12616,0901500011360,09,015,0001,1360,Urbana,1715,479.0,11.0,91.0,222.0,4.0
Departamento En Roma Norte Mx20-jf8125,"Cuauhtémoc, Distrito Federal",714,depto,venta,4.0,19.4114263,-99.1643063,2.0,1.0,2.0,56.0,56.0,21.0,1991270.0,metros_cubicos,POINT (-99.16430630000001 19.4114263),12616,0901500011360,09,015,0001,1360,Urbana,1716,565.0,20.0,102.0,258.0,6.0
Departamento En Venta Col Roma Norte,"Tonala, Roma Norte, Cuauhtémoc, Distrito Federal",719,depto,venta,4.0,19.4118161,-99.1634968,2.0,2.0,2.0,95.0,95.0,4.0,4460000.0,metros_cubicos,POINT (-99.1634968 19.4118161),12616,0901500011360,09,015,0001,1360,Urbana,1717,506.0,12.0,97.0,235.0,4.0
Venta De Remate Hipotecario En Roma Norte,"Cuauhtémoc, Distrito Federal",729,depto,venta,24.0,19.4113464,-99.1629528,3.0,1.0,3.0,100.0,100.0,0.0,1758320.0,metros_cubicos,POINT (-99.1629528 19.4113464),12616,0901500011360,09,015,0001,1360,Urbana,1718,479.0,11.0,91.0,222.0,4.0
Go Liquidacion Hipotecaria Dtpo Medellin 210 Roma Nte Cdmx,"Medellin  210, Roma Norte, Cuauhtémoc, Distrito Federal",744,depto,venta,2.0,19.4114785,-99.1643187,1.0,1.0,3.0,70.0,70.0,28.0,2297000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1719,563.0,20.0,102.0,257.0,6.0
Rgremate Departamento Medellin Roma Norte Cdmx Pago Contado,"Medellín 00, Roma Norte, Cuauhtémoc, Distrito Federal",1192,depto,venta,2.0,19.4104231,-99.1633804,1.0,1.0,2.0,70.0,70.0,0.0,2297000.0,metros_cubicos,POINT (-99.16338039999999 19.4104231),12616,0901500011360,09,015,0001,1360,Urbana,1720,486.0,11.0,85.0,222.0,3.0
Medellín Roma Norte Cuauhtémoc,"Medellín 210, Roma Norte, Cuauhtémoc, Distrito Federal",1352,depto,venta,10.0,19.4114785,-99.1643187,2.0,1.0,2.0,56.0,56.0,20.0,2700000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1721,563.0,20.0,102.0,257.0,6.0
Roma Norte. Aguascalientes Espectacular Departamento Con Rg,"Aguascalientes 51, Roma Sur, Ciudad De México, Cdmx, México, Roma Sur, Cuauhtémoc, Distrito Federal",1355,depto,renta,4.0,19.4091797,-99.1632065,2.0,1.0,2.0,90.0,90.0,3.0,29800.0,metros_cubicos,POINT (-99.1632065 19.4091797),12616,0901500011360,09,015,0001,1360,Urbana,1722,488.0,24.0,71.0,213.0,5.0
Departamento En Roma Norte Mx21-kn8813,"Cuauhtémoc, Distrito Federal",1470,depto,venta,4.0,19.4112713,-99.1633655,2.0,1.0,2.0,90.0,90.0,0.0,2428000.0,metros_cubicos,POINT (-99.1633655 19.4112713),12616,0901500011360,09,015,0001,1360,Urbana,1723,492.0,13.0,90.0,219.0,5.0
"Roma Norte, Departamento Remate , Cuauhtémoc ,cdmx","Medellin, Roma Norte, Cuauhtémoc, Distrito Federal",1483,depto,venta,4.0,19.4112559,-99.1642982,2.0,1.0,2.0,68.0,68.0,0.0,2250000.0,metros_cubicos,POINT (-99.1642982 19.4112559),12616,0901500011360,09,015,0001,1360,Urbana,1724,568.0,19.0,104.0,257.0,6.0
Oportunidad De Inmueble En Roma Norte,"Cuauhtémoc, Distrito Federal",1509,depto,venta,2.0,19.4114785,-99.1643187,1.0,1.0,2.0,70.0,70.0,40.0,3240000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1725,563.0,20.0,102.0,257.0,6.0
"¡¡¡hermoso Departamento En Venta, En Colonia Roma!!! Sf","Coahuila 159, Roma Norte, Cuauhtémoc, Distrito Federal",1576,depto,venta,5.0,19.4112713,-99.1633655,2.0,1.0,2.0,90.0,90.0,0.0,2428000.0,metros_cubicos,POINT (-99.1633655 19.4112713),12616,0901500011360,09,015,0001,1360,Urbana,1726,492.0,13.0,90.0,219.0,5.0
Departamento En Roma Norte,"Cuauhtémoc, Distrito Federal",1605,depto,venta,2.0,19.4112713,-99.1633655,1.0,1.0,2.0,182.0,182.0,0.0,2350000.0,metros_cubicos,POINT (-99.1633655 19.4112713),12616,0901500011360,09,015,0001,1360,Urbana,1727,492.0,13.0,90.0,219.0,5.0
Departamento En Venta Roma Nte Metrobus Sonora Amm,"Medellin 210, Roma Norte, Cuauhtémoc, Distrito Federal",1688,depto,venta,9.0,19.4114785,-99.1643187,1.0,1.0,2.0,87.0,87.0,0.0,2206000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1728,563.0,20.0,102.0,257.0,6.0
¡¡oportunidad Departamento En Colonia Roma Nte ¡¡dip,"Coahuila 159, Roma Norte, Cuauhtémoc, Distrito Federal",1720,depto,venta,5.0,19.4112713,-99.1633655,2.0,1.0,2.0,90.0,90.0,15.0,2428000.0,metros_cubicos,POINT (-99.1633655 19.4112713),12616,0901500011360,09,015,0001,1360,Urbana,1729,492.0,13.0,90.0,219.0,5.0
Hermosos Departamento En La Roma Norte,"Medellin 210, Roma Norte, Cuauhtémoc, Distrito Federal",1736,depto,venta,7.0,19.4114785,-99.1643187,2.0,1.0,3.0,83.0,83.0,0.0,2206000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1730,563.0,20.0,102.0,257.0,6.0
Departamento  En Venta Cerca Plaza Insurgentes Nrm,"Medellin 210, Roma Norte, Cuauhtémoc, Distrito Federal",1757,depto,venta,7.0,19.4114785,-99.1643187,1.0,1.0,2.0,60.0,60.0,0.0,2206000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1731,563.0,20.0,102.0,257.0,6.0
Hermoso Departamento En Remate Bancario Roma Norte Cdmx Oam,"Medellin 210, Roma Norte, Cuauhtémoc, Distrito Federal",1761,depto,venta,4.0,19.4114785,-99.1643187,1.0,1.0,2.0,56.0,56.0,0.0,2501108.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1732,563.0,20.0,102.0,257.0,6.0
Departamento Coahuila Nj,"Coahuila 159, Roma Norte, Cuauhtémoc, Distrito Federal",1777,depto,venta,6.0,19.4112706,-99.1633664,2.0,2.0,3.0,135.0,135.0,0.0,2487200.0,metros_cubicos,POINT (-99.1633664 19.4112706),12616,0901500011360,09,015,0001,1360,Urbana,1733,492.0,13.0,90.0,219.0,5.0
"Departamento En Venta En Col. Roma Norte, Cdmx Dm","Medellin 210, Roma Norte, Cuauhtémoc, Distrito Federal",1794,depto,venta,8.0,19.4114785,-99.1643187,2.0,1.0,3.0,85.0,85.0,0.0,1480000.0,metros_cubicos,POINT (-99.1643187 19.4114785),12616,0901500011360,09,015,0001,1360,Urbana,1734,563.0,20.0,102.0,257.0,6.0
Departamento Coahuila Ls,"Coahuila 159, Roma Norte, Cuauhtémoc, Distrito Federal",1827,depto,venta,6.0,19.4112706,-99.1633664,2.0,2.0,3.0,135.0,135.0,10.0,2487200.0,metros_cubicos,POINT (-99.1633664 19.4112706),12616,0901500011360,09,015,0001,1360,Urbana,1735,492.0,13.0,90.0,219.0,5.0
